,Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,PrecipTotal,Month,Year
1640,1,2011-07-24,87,72,79.5,70,73.0,0.0,15.0,0.18,7,2011
1641,2,2011-07-24,87,72,79.5,69,72.0,0.0,15.0,0.02,7,2011
1642,1,2011-07-25,88,73,80.5,66,71.0,0.0,16.0,0.0,7,2011
1643,2,2011-07-25,90,73,81.5,67,71.0,0.0,17.0,0.01,7,2011
1644,1,2011-07-26,83,71,77.0,63,68.0,0.0,12.0,0.0,7,2011
1645,2,2011-07-26,85,72,78.5,62,68.0,0.0,14.0,0.01,7,2011
1646,1,2011-07-27,90,68,79.0,66,70.0,0.0,14.0,0.71,7,2011
1647,2,2011-07-27,92,72,82.0,66,71.0,0.0,17.0,0.0,7,2011
1648,1,2011-07-28,87,73,80.0,71,74.0,0.0,15.0,0.7,7,2011
1649,2,2011-07-28,88,74,81.0,71,74.0,0.0,16.0,0.0,7,2011
1650,1,2011-07-29,86,71,78.5,67,71.0,0.0,14.0,0.7,7,2011
1651,2,2011-07-29,86,74,80.0,69,72.0,0.0,15.0,0.36,7,2011
1652,1,2011-07-30,91,67,79.0,64,70.0,0.0,14.0,0.0,7,2011
1653,2,2011-07-30,91,68,79.5,65,71.0,0.0,15.0,0.0,7,2011
1654,1,2011-07-31,90,68,79.0,69,73.0,0.0,14.0,0.0,7,2011
1655,2,2011-07-31,91,73,82.0,69,73.0,0.0,17.0,0.0,7,2011
1656,1,2011-08-01,91,74,82.5,72,75.0,0.0,18.0,0.0,8,2011
1657,2,2011-08-01,91,76,83.5,71,75.0,0.0,19.0,0.0,8,2011
1658,1,2011-08-02,93,74,83.5,73,76.0,0.0,19.0,0.43,8,2011
1659,2,2011-08-02,93,74,83.5,73,77.0,0.0,19.0,0.28,8,2011
1660,1,2011-08-03,86,72,79.0,67,71.0,0.0,14.0,0.0,8,2011
1661,2,2011-08-03,87,73,80.0,66,71.0,0.0,15.0,0.0,8,2011
1662,1,2011-08-04,84,69,76.5,66,69.0,0.0,12.0,0.0,8,2011
1663,2,2011-08-04,82,69,75.5,67,70.0,0.0,11.0,0.0,8,2011
1664,1,2011-08-05,83,69,76.0,68,71.0,0.0,11.0,0.0,8,2011
1665,2,2011-08-05,84,70,77.0,68,71.0,0.0,12.0,0.0,8,2011
1666,1,2011-08-06,85,72,78.5,70,72.0,0.0,14.0,0.18,8,2011
1667,2,2011-08-06,85,73,79.0,70,72.0,0.0,14.0,0.69,8,2011
1668,1,2011-08-07,86,68,77.0,69,71.0,0.0,12.0,0.75,8,2011
1669,2,2011-08-07,87,70,78.5,69,72.0,0.0,14.0,0.49,8,2011
1670,1,2011-08-08,80,68,74.0,67,69.0,0.0,9.0,0.63,8,2011
1671,2,2011-08-08,80,69,74.5,67,70.0,0.0,10.0,0.29,8,2011
1672,1,2011-08-09,80,64,72.0,61,66.0,0.0,7.0,0.0,8,2011
1673,2,2011-08-09,82,66,74.0,61,66.0,0.0,9.0,0.01,8,2011
1674,1,2011-08-10,77,61,69.0,54,61.0,0.0,4.0,0.0,8,2011
1675,2,2011-08-10,78,62,70.0,54,61.0,0.0,5.0,0.0,8,2011
1676,1,2011-08-11,81,57,69.0,54,61.0,0.0,4.0,0.0,8,2011
1677,2,2011-08-11,81,60,70.5,54,61.0,0.0,6.0,0.0,8,2011
1678,1,2011-08-12,81,60,70.5,59,64.0,0.0,6.0,0.0,8,2011
1679,2,2011-08-12,82,65,73.5,57,64.0,0.0,9.0,0.0,8,2011
1680,1,2011-08-13,83,62,72.5,64,66.0,0.0,8.0,0.75,8,2011
1681,2,2011-08-13,84,66,75.0,63,66.0,0.0,10.0,0.93,8,2011
1682,1,2011-08-14,75,62,68.5,60,63.0,0.0,4.0,0.0,8,2011
1683,2,2011-08-14,75,62,68.5,60,63.0,0.0,4.0,0.01,8,2011
1684,1,2011-08-15,82,57,69.5,55,62.0,0.0,5.0,0.0,8,2011
1685,2,2011-08-15,80,59,69.5,55,62.0,0.0,5.0,0.0,8,2011
1686,1,2011-08-16,85,61,73.0,58,64.0,0.0,8.0,0.0,8,2011
1687,2,2011-08-16,83,63,73.0,56,63.0,0.0,8.0,0.0,8,2011
1688,1,2011-08-17,83,62,72.5,63,67.0,0.0,8.0,0.0,8,2011
1689,2,2011-08-17,83,65,74.0,61,67.0,0.0,9.0,0.0,8,2011
1690,1,2011-08-18,84,67,75.5,60,66.0,0.0,11.0,0.0,8,2011
1691,2,2011-08-18,85,71,78.0,62,67.0,0.0,13.0,0.0,8,2011
1692,1,2011-08-19,87,64,75.5,63,68.0,0.0,11.0,0.0,8,2011
1693,2,2011-08-19,86,67,76.5,62,68.0,0.0,12.0,0.0,8,2011
1694,1,2011-08-20,80,66,73.0,67,69.0,0.0,8.0,1.11,8,2011
1695,2,2011-08-20,79,68,73.5,67,69.0,0.0,9.0,0.39,8,2011
1696,1,2011-08-21,80,64,72.0,58,63.0,0.0,7.0,0.0,8,2011
1697,2,2011-08-21,81,66,73.5,58,64.0,0.0,9.0,0.01,8,2011
1698,1,2011-08-22,82,59,70.5,59,64.0,0.0,6.0,0.0,8,2011
1699,2,2011-08-22,82,61,71.5,59,64.0,0.0,7.0,0.0,8,2011
1700,1,2011-08-23,73,62,67.5,63,65.0,0.0,3.0,0.65,8,2011
1701,2,2011-08-23,74,66,70.0,62,65.0,0.0,5.0,0.4,8,2011
1702,1,2011-08-24,92,69,80.5,65,70.0,0.0,16.0,0.0,8,2011
1703,2,2011-08-24,91,70,80.5,65,70.0,0.0,16.0,0.0,8,2011
1704,1,2011-08-25,83,64,73.5,59,64.0,0.0,9.0,0.0,8,2011
1705,2,2011-08-25,80,65,72.5,59,64.0,0.0,8.0,0.0,8,2011
1706,1,2011-08-26,83,59,71.0,58,63.0,0.0,6.0,0.0,8,2011
1707,2,2011-08-26,83,61,72.0,58,64.0,0.0,7.0,0.0,8,2011
1708,1,2011-08-27,81,64,72.5,62,66.0,0.0,8.0,0.0,8,2011
1709,2,2011-08-27,83,67,75.0,61,66.0,0.0,10.0,0.0,8,2011
1710,1,2011-08-28,77,61,69.0,57,61.0,0.0,4.0,0.0,8,2011
1711,2,2011-08-28,77,61,69.0,55,61.0,0.0,4.0,0.0,8,2011
1712,1,2011-08-29,79,59,69.0,56,62.0,0.0,4.0,0.0,8,2011
1713,2,2011-08-29,78,61,69.5,57,62.0,0.0,5.0,0.0,8,2011
1714,1,2011-08-30,76,61,68.5,56,62.0,0.0,4.0,0.04,8,2011
1715,2,2011-08-30,79,64,71.5,54,61.0,0.0,7.0,0.02,8,2011
1716,1,2011-08-31,87,65,76.0,64,68.0,0.0,11.0,0.0,8,2011
1717,2,2011-08-31,88,65,76.5,64,69.0,0.0,12.0,0.05,8,2011
1718,1,2011-09-01,93,71,82.0,71,75.0,0.0,17.0,0.0,9,2011
1719,2,2011-09-01,94,74,84.0,70,75.0,0.0,19.0,0.0,9,2011
1720,1,2011-09-02,92,76,84.0,69,74.0,0.0,19.0,0.0,9,2011
1721,2,2011-09-02,94,79,86.5,69,74.0,0.0,22.0,0.0,9,2011
1722,1,2011-09-03,89,69,79.0,67,71.0,0.0,14.0,0.02,9,2011
1723,2,2011-09-03,87,71,79.0,68,71.0,0.0,14.0,0.15,9,2011
1724,1,2011-09-04,73,58,65.5,54,60.0,0.0,1.0,0.0,9,2011
1725,2,2011-09-04,74,60,67.0,55,61.0,0.0,2.0,0.0,9,2011
1726,1,2011-09-05,65,52,58.5,45,52.0,6.0,0.0,0.0,9,2011
1727,2,2011-09-05,67,53,60.0,46,53.0,5.0,0.0,0.0,9,2011
1728,1,2011-09-06,66,51,58.5,46,52.0,6.0,0.0,0.0,9,2011
1729,2,2011-09-06,66,57,61.5,47,54.0,3.0,0.0,0.0,9,2011
1730,1,2011-09-07,70,52,61.0,47,54.0,4.0,0.0,0.0,9,2011
1731,2,2011-09-07,70,58,64.0,47,55.0,1.0,0.0,0.0,9,2011
1732,1,2011-09-08,75,57,66.0,53,59.0,0.0,1.0,0.0,9,2011
1733,2,2011-09-08,74,62,68.0,54,59.0,0.0,3.0,0.06,9,2011
1734,1,2011-09-09,72,60,66.0,60,62.0,0.0,1.0,0.02,9,2011
1735,2,2011-09-09,72,64,68.0,61,63.0,0.0,3.0,0.11,9,2011
1736,1,2011-09-10,78,56,67.0,59,62.0,0.0,2.0,0.0,9,2011
1737,2,2011-09-10,76,58,67.0,60,63.0,0.0,2.0,0.01,9,2011
1738,1,2011-09-11,83,57,70.0,59,63.0,0.0,5.0,0.0,9,2011
1739,2,2011-09-11,83,60,71.5,59,64.0,0.0,7.0,0.0,9,2011
1740,1,2011-09-12,86,64,75.0,59,65.0,0.0,10.0,0.0,9,2011
1741,2,2011-09-12,86,64,75.0,59,65.0,0.0,10.0,0.0,9,2011
1742,1,2011-09-13,73,56,64.5,54,59.0,0.0,0.0,0.0,9,2011
1743,2,2011-09-13,76,58,67.0,55,61.0,0.0,2.0,0.0,9,2011
1744,1,2011-09-14,58,47,52.5,43,49.0,12.0,0.0,0.08,9,2011
1745,2,2011-09-14,60,48,54.0,45,51.0,11.0,0.0,0.0,9,2011
1746,1,2011-09-15,59,42,50.5,35,44.0,14.0,0.0,0.0,9,2011
1747,2,2011-09-15,60,44,52.0,36,45.0,13.0,0.0,0.0,9,2011
1748,1,2011-09-16,58,46,52.0,40,47.0,13.0,0.0,0.0,9,2011
1749,2,2011-09-16,59,48,53.5,38,47.0,11.0,0.0,0.0,9,2011
1750,1,2011-09-17,68,50,59.0,45,52.0,6.0,0.0,0.0,9,2011
1751,2,2011-09-17,69,52,60.5,44,52.0,4.0,0.0,0.0,9,2011
1752,1,2011-09-18,65,55,60.0,55,57.0,5.0,0.0,0.43,9,2011
1753,2,2011-09-18,66,56,61.0,54,57.0,4.0,0.0,0.34,9,2011
1754,1,2011-09-19,69,54,61.5,58,60.0,3.0,0.0,0.24,9,2011
1755,2,2011-09-19,68,56,62.0,58,60.0,3.0,0.0,0.41,9,2011
1756,1,2011-09-20,74,49,61.5,54,58.0,3.0,0.0,0.0,9,2011
1757,2,2011-09-20,75,53,64.0,54,58.0,1.0,0.0,0.01,9,2011
1758,1,2011-09-21,71,56,63.5,49,56.0,1.0,0.0,0.0,9,2011
1759,2,2011-09-21,72,57,64.5,49,56.0,0.0,0.0,0.0,9,2011
1760,1,2011-09-22,64,51,57.5,47,52.0,7.0,0.0,0.0,9,2011
1761,2,2011-09-22,63,53,58.0,47,52.0,7.0,0.0,0.0,9,2011
1762,1,2011-09-23,62,48,55.0,44,49.0,10.0,0.0,0.0,9,2011
1763,2,2011-09-23,62,48,55.0,46,51.0,10.0,0.0,0.02,9,2011
1764,1,2011-09-24,62,51,56.5,49,51.0,8.0,0.0,0.14,9,2011
1765,2,2011-09-24,63,51,57.0,48,52.0,8.0,0.0,0.07,9,2011
1766,1,2011-09-25,64,51,57.5,53,55.0,7.0,0.0,0.08,9,2011
1767,2,2011-09-25,65,53,59.0,53,55.0,6.0,0.0,0.23,9,2011
1768,1,2011-09-26,60,53,56.5,51,53.0,8.0,0.0,1.21,9,2011
1769,2,2011-09-26,63,53,58.0,50,53.0,7.0,0.0,0.9,9,2011
1770,1,2011-09-27,63,54,58.5,53,55.0,6.0,0.0,0.31,9,2011
1771,2,2011-09-27,63,54,58.5,53,55.0,6.0,0.0,0.25,9,2011
1772,1,2011-09-28,63,53,58.0,54,55.0,7.0,0.0,0.77,9,2011
1773,2,2011-09-28,64,53,58.5,54,55.0,6.0,0.0,0.15,9,2011
1774,1,2011-09-29,66,49,57.5,51,53.0,7.0,0.0,0.06,9,2011
1775,2,2011-09-29,66,51,58.5,50,54.0,6.0,0.0,0.09,9,2011
1776,1,2011-09-30,57,45,51.0,41,47.0,14.0,0.0,0.09,9,2011
1777,2,2011-09-30,58,47,52.5,42,47.0,12.0,0.0,0.17,9,2011
1778,1,2011-10-01,56,42,49.0,40,45.0,16.0,0.0,0.0,10,2011
1779,2,2011-10-01,56,44,50.0,40,45.0,15.0,0.0,0.0,10,2011
1780,1,2011-10-02,66,41,53.5,38,46.0,11.0,0.0,0.0,10,2011
1781,2,2011-10-02,65,41,53.0,39,46.0,12.0,0.0,0.0,10,2011
1782,1,2011-10-03,69,44,56.5,45,50.0,8.0,0.0,0.0,10,2011
1783,2,2011-10-03,70,45,57.5,44,50.0,7.0,0.0,0.0,10,2011
1784,1,2011-10-04,76,43,59.5,47,52.0,5.0,0.0,0.0,10,2011
1785,2,2011-10-04,74,46,60.0,47,53.0,5.0,0.0,0.0,10,2011
1786,1,2011-10-05,80,49,64.5,48,55.0,0.0,0.0,0.0,10,2011
1787,2,2011-10-05,80,52,66.0,47,55.0,0.0,1.0,0.0,10,2011
1788,1,2011-10-06,81,50,65.5,51,58.0,0.0,1.0,0.0,10,2011
1789,2,2011-10-06,81,56,68.5,50,58.0,0.0,4.0,0.0,10,2011
1790,1,2011-10-07,84,54,69.0,53,59.0,0.0,4.0,0.0,10,2011
1791,2,2011-10-07,84,59,71.5,51,59.0,0.0,7.0,0.0,10,2011
1792,1,2011-10-08,82,54,68.0,54,60.0,0.0,3.0,0.0,10,2011
1793,2,2011-10-08,82,61,71.5,53,60.0,0.0,7.0,0.0,10,2011
1794,1,2011-10-09,80,52,66.0,51,58.0,0.0,1.0,0.0,10,2011
1795,2,2011-10-09,80,56,68.0,51,58.0,0.0,3.0,0.0,10,2011
1796,1,2011-10-10,76,54,65.0,51,57.0,0.0,0.0,0.0,10,2011
1797,2,2011-10-10,77,58,67.5,49,58.0,0.0,3.0,0.0,10,2011
1798,1,2011-10-11,79,57,68.0,54,60.0,0.0,3.0,0.0,10,2011
1799,2,2011-10-11,78,58,68.0,52,59.0,0.0,3.0,0.0,10,2011
1800,1,2011-10-12,78,55,66.5,52,58.0,0.0,2.0,0.0,10,2011
1801,2,2011-10-12,77,57,67.0,51,58.0,0.0,2.0,0.0,10,2011
1802,1,2011-10-13,66,52,59.0,55,58.0,6.0,0.0,0.28,10,2011
1803,2,2011-10-13,64,52,58.0,55,57.0,7.0,0.0,0.49,10,2011
1804,1,2011-10-14,62,48,55.0,41,48.0,10.0,0.0,0.0,10,2011
1805,2,2011-10-14,61,49,55.0,41,48.0,10.0,0.0,0.0,10,2011
1806,1,2011-10-15,62,47,54.5,36,46.0,10.0,0.0,0.0,10,2011
1807,2,2011-10-15,61,47,54.0,36,46.0,11.0,0.0,0.0,10,2011
1808,1,2011-10-16,62,48,55.0,39,46.0,10.0,0.0,0.17,10,2011
1809,2,2011-10-16,60,46,53.0,39,46.0,12.0,0.0,0.12,10,2011
1810,1,2011-10-17,59,41,50.0,33,42.0,15.0,0.0,0.0,10,2011
1811,2,2011-10-17,57,40,48.5,33,42.0,16.0,0.0,0.0,10,2011
1812,1,2011-10-18,54,41,47.5,37,43.0,17.0,0.0,0.06,10,2011
1813,2,2011-10-18,54,40,47.0,38,43.0,18.0,0.0,0.02,10,2011
1814,1,2011-10-19,49,44,46.5,40,44.0,18.0,0.0,0.85,10,2011
1815,2,2011-10-19,49,44,46.5,41,44.0,18.0,0.0,0.84,10,2011
1816,1,2011-10-20,47,43,45.0,37,42.0,20.0,0.0,0.08,10,2011
1817,2,2011-10-20,46,42,44.0,38,42.0,21.0,0.0,0.07,10,2011
1818,1,2011-10-21,55,38,46.5,34,41.0,18.0,0.0,0.0,10,2011
1819,2,2011-10-21,54,37,45.5,34,41.0,19.0,0.0,0.0,10,2011
1820,1,2011-10-22,66,34,50.0,37,44.0,15.0,0.0,0.0,10,2011
1821,2,2011-10-22,66,38,52.0,37,45.0,13.0,0.0,0.0,10,2011
1822,1,2011-10-23,68,38,53.0,41,48.0,12.0,0.0,0.2,10,2011
1823,2,2011-10-23,67,41,54.0,42,49.0,11.0,0.0,0.22,10,2011
1824,1,2011-10-24,63,45,54.0,39,46.0,11.0,0.0,0.0,10,2011
1825,2,2011-10-24,63,45,54.0,39,47.0,11.0,0.0,0.06,10,2011
1826,1,2011-10-25,74,45,59.5,46,53.0,5.0,0.0,0.02,10,2011
1827,2,2011-10-25,74,49,61.5,45,53.0,3.0,0.0,0.13,10,2011
1828,1,2011-10-26,53,47,50.0,42,46.0,15.0,0.0,0.0,10,2011
1829,2,2011-10-26,54,47,50.5,42,46.0,14.0,0.0,0.0,10,2011
1830,1,2011-10-27,53,39,46.0,37,42.0,19.0,0.0,0.12,10,2011
1831,2,2011-10-27,51,38,44.5,38,42.0,20.0,0.0,0.16,10,2011
1832,1,2011-10-28,55,35,45.0,33,40.0,20.0,0.0,0.03,10,2011
1833,2,2011-10-28,54,36,45.0,32,40.0,20.0,0.0,0.0,10,2011
1834,1,2011-10-29,55,34,44.5,30,38.0,20.0,0.0,0.0,10,2011
1835,2,2011-10-29,54,36,45.0,29,38.0,20.0,0.0,0.0,10,2011
1836,1,2011-10-30,57,33,45.0,36,41.0,20.0,0.0,0.17,10,2011
1837,2,2011-10-30,57,37,47.0,34,42.0,18.0,0.0,0.11,10,2011
1838,1,2011-10-31,53,36,44.5,36,40.0,20.0,0.0,0.0,10,2011
1839,2,2011-10-31,53,39,46.0,35,41.0,19.0,0.0,0.0,10,2011
1840,1,2012-05-01,65,49,57.0,52,55.0,8.0,0.0,0.09,5,2012
1841,2,2012-05-01,64,52,58.0,53,56.0,7.0,0.0,0.32,5,2012
1842,1,2012-05-02,80,58,69.0,60,64.0,0.0,4.0,0.0,5,2012
1843,2,2012-05-02,78,60,69.0,60,64.0,0.0,4.0,0.0,5,2012
1844,1,2012-05-03,86,66,76.0,65,69.0,0.0,11.0,1.34,5,2012
1845,2,2012-05-03,86,69,77.5,64,69.0,0.0,13.0,0.07,5,2012
1846,1,2012-05-04,73,55,64.0,55,58.0,1.0,0.0,0.28,5,2012
1847,2,2012-05-04,72,51,61.5,55,58.0,3.0,0.0,0.28,5,2012
1848,1,2012-05-05,60,52,56.0,52,54.0,9.0,0.0,0.0,5,2012
1849,2,2012-05-05,63,53,58.0,54,56.0,7.0,0.0,0.0,5,2012
1850,1,2012-05-06,70,51,60.5,53,56.0,4.0,0.0,0.8,5,2012
1851,2,2012-05-06,73,54,63.5,54,57.0,1.0,0.0,0.4,5,2012
1852,1,2012-05-07,64,52,58.0,55,57.0,7.0,0.0,0.47,5,2012
1853,2,2012-05-07,61,54,57.5,56,57.0,7.0,0.0,0.59,5,2012
1854,1,2012-05-08,70,52,61.0,45,53.0,4.0,0.0,0.0,5,2012
1855,2,2012-05-08,70,51,60.5,45,53.0,4.0,0.0,0.01,5,2012
1856,1,2012-05-09,60,47,53.5,43,49.0,11.0,0.0,0.06,5,2012
1857,2,2012-05-09,60,46,53.0,43,48.0,12.0,0.0,0.0,5,2012
1858,1,2012-05-10,67,46,56.5,34,46.0,8.0,0.0,0.0,5,2012
1859,2,2012-05-10,65,45,55.0,33,46.0,10.0,0.0,0.0,5,2012
1860,1,2012-05-11,78,43,60.5,40,52.0,4.0,0.0,0.0,5,2012
1861,2,2012-05-11,78,48,63.0,38,52.0,2.0,0.0,0.0,5,2012
1862,1,2012-05-12,69,53,61.0,42,51.0,4.0,0.0,0.03,5,2012
1863,2,2012-05-12,67,51,59.0,45,51.0,6.0,0.0,0.25,5,2012
1864,1,2012-05-13,72,50,61.0,31,48.0,4.0,0.0,0.0,5,2012
1865,2,2012-05-13,69,53,61.0,33,48.0,4.0,0.0,0.0,5,2012
1866,1,2012-05-14,82,43,62.5,36,51.0,2.0,0.0,0.0,5,2012
1867,2,2012-05-14,78,46,62.0,36,51.0,3.0,0.0,0.0,5,2012
1868,1,2012-05-15,86,57,71.5,45,57.0,0.0,7.0,0.05,5,2012
1869,2,2012-05-15,84,56,70.0,44,56.0,0.0,5.0,0.0,5,2012
1870,1,2012-05-16,65,50,57.5,33,46.0,7.0,0.0,0.0,5,2012
1871,2,2012-05-16,63,52,57.5,33,46.0,7.0,0.0,0.0,5,2012
1872,1,2012-05-17,74,45,59.5,39,50.0,5.0,0.0,0.0,5,2012
1873,2,2012-05-17,71,49,60.0,40,51.0,5.0,0.0,0.0,5,2012
1874,1,2012-05-18,85,53,69.0,41,54.0,0.0,4.0,0.0,5,2012
1875,2,2012-05-18,85,57,71.0,38,54.0,0.0,6.0,0.0,5,2012
1876,1,2012-05-19,92,59,75.5,53,62.0,0.0,11.0,0.0,5,2012
1877,2,2012-05-19,91,64,77.5,52,62.0,0.0,13.0,0.0,5,2012
1878,1,2012-05-20,93,65,79.0,57,65.0,0.0,14.0,0.14,5,2012
1879,2,2012-05-20,92,65,78.5,57,65.0,0.0,14.0,0.14,5,2012
1880,1,2012-05-21,67,54,60.5,44,52.0,4.0,0.0,0.0,5,2012
1881,2,2012-05-21,65,54,59.5,44,52.0,5.0,0.0,0.0,5,2012
1882,1,2012-05-22,71,50,60.5,41,51.0,4.0,0.0,0.0,5,2012
1883,2,2012-05-22,68,49,58.5,42,51.0,6.0,0.0,0.0,5,2012
1884,1,2012-05-23,82,47,64.5,42,54.0,0.0,0.0,0.0,5,2012
1885,2,2012-05-23,82,49,65.5,41,54.0,0.0,1.0,0.0,5,2012
1886,1,2012-05-24,90,64,77.0,53,63.0,0.0,12.0,0.0,5,2012
1887,2,2012-05-24,90,67,78.5,52,63.0,0.0,14.0,0.0,5,2012
1888,1,2012-05-25,83,65,74.0,49,59.0,0.0,9.0,0.0,5,2012
1889,2,2012-05-25,80,67,73.5,49,59.0,0.0,9.0,0.0,5,2012
1890,1,2012-05-26,86,60,73.0,54,61.0,0.0,8.0,0.0,5,2012
1891,2,2012-05-26,82,63,72.5,54,62.0,0.0,8.0,0.0,5,2012
1892,1,2012-05-27,97,70,83.5,59,68.0,0.0,19.0,0.0,5,2012
1893,2,2012-05-27,97,73,85.0,58,68.0,0.0,20.0,0.0,5,2012
1894,1,2012-05-28,95,77,86.0,60,69.0,0.0,21.0,0.0,5,2012
1895,2,2012-05-28,94,74,84.0,60,68.0,0.0,19.0,0.02,5,2012
1896,1,2012-05-29,85,61,73.0,46,59.0,0.0,8.0,0.0,5,2012
1897,2,2012-05-29,85,64,74.5,45,59.0,0.0,10.0,0.0,5,2012
1898,1,2012-05-30,70,53,61.5,46,53.0,3.0,0.0,0.0,5,2012
1899,2,2012-05-30,69,53,61.0,46,53.0,4.0,0.0,0.0,5,2012
1900,1,2012-05-31,54,47,50.5,45,48.0,14.0,0.0,1.12,5,2012
1901,2,2012-05-31,55,49,52.0,45,48.0,13.0,0.0,0.97,5,2012
1902,1,2012-06-01,65,49,57.0,43,49.0,8.0,0.0,0.01,6,2012
1903,2,2012-06-01,64,49,56.5,44,49.0,8.0,0.0,0.03,6,2012
1904,1,2012-06-02,76,49,62.5,46,55.0,2.0,0.0,0.0,6,2012
1905,2,2012-06-02,74,49,61.5,47,55.0,3.0,0.0,0.0,6,2012
1906,1,2012-06-03,81,57,69.0,48,58.0,0.0,4.0,0.0,6,2012
1907,2,2012-06-03,80,56,68.0,48,58.0,0.0,3.0,0.0,6,2012
1908,1,2012-06-04,75,59,67.0,47,56.0,0.0,2.0,0.0,6,2012
1909,2,2012-06-04,74,59,66.5,47,56.0,0.0,2.0,0.0,6,2012
1910,1,2012-06-05,70,57,63.5,49,56.0,1.0,0.0,0.0,6,2012
1911,2,2012-06-05,69,57,63.0,49,56.0,2.0,0.0,0.0,6,2012
1912,1,2012-06-06,76,52,64.0,46,55.0,1.0,0.0,0.0,6,2012
1913,2,2012-06-06,74,56,65.0,47,56.0,0.0,0.0,0.0,6,2012
1914,1,2012-06-07,82,54,68.0,44,56.0,0.0,3.0,0.0,6,2012
1915,2,2012-06-07,78,54,66.0,45,56.0,0.0,1.0,0.0,6,2012
1916,1,2012-06-08,88,54,71.0,49,60.0,0.0,6.0,0.0,6,2012
1917,2,2012-06-08,87,59,73.0,48,60.0,0.0,8.0,0.0,6,2012
1918,1,2012-06-09,90,65,77.5,50,62.0,0.0,13.0,0.0,6,2012
1919,2,2012-06-09,89,66,77.5,50,62.0,0.0,13.0,0.0,6,2012
1920,1,2012-06-10,93,67,80.0,56,66.0,0.0,15.0,0.0,6,2012
1921,2,2012-06-10,92,71,81.5,55,65.0,0.0,17.0,0.0,6,2012
1922,1,2012-06-11,90,70,80.0,62,68.0,0.0,15.0,0.0,6,2012
1923,2,2012-06-11,90,72,81.0,63,69.0,0.0,16.0,0.0,6,2012
1924,1,2012-06-12,78,59,68.5,46,57.0,0.0,4.0,0.0,6,2012
1925,2,2012-06-12,77,62,69.5,47,57.0,0.0,5.0,0.0,6,2012
1926,1,2012-06-13,72,54,63.0,45,55.0,2.0,0.0,0.0,6,2012
1927,2,2012-06-13,71,57,64.0,45,55.0,1.0,0.0,0.0,6,2012
1928,1,2012-06-14,87,56,71.5,48,59.0,0.0,7.0,0.0,6,2012
1929,2,2012-06-14,86,60,73.0,48,59.0,0.0,8.0,0.0,6,2012
1930,1,2012-06-15,94,59,76.5,49,62.0,0.0,12.0,0.0,6,2012
1931,2,2012-06-15,93,67,80.0,48,61.0,0.0,15.0,0.0,6,2012
1932,1,2012-06-16,94,69,81.5,60,68.0,0.0,17.0,0.31,6,2012
1933,2,2012-06-16,94,69,81.5,60,68.0,0.0,17.0,0.38,6,2012
1934,1,2012-06-17,87,69,78.0,59,66.0,0.0,13.0,0.11,6,2012
1935,2,2012-06-17,85,68,76.5,59,66.0,0.0,12.0,0.15,6,2012
1936,1,2012-06-18,94,69,81.5,65,71.0,0.0,17.0,0.0,6,2012
1937,2,2012-06-18,92,72,82.0,65,71.0,0.0,17.0,0.0,6,2012
1938,1,2012-06-19,95,78,86.5,65,72.0,0.0,22.0,0.0,6,2012
1939,2,2012-06-19,94,75,84.5,65,71.0,0.0,20.0,0.0,6,2012
1940,1,2012-06-20,95,77,86.0,62,71.0,0.0,21.0,0.0,6,2012
1941,2,2012-06-20,93,76,84.5,62,70.0,0.0,20.0,0.0,6,2012
1942,1,2012-06-21,85,70,77.5,59,66.0,0.0,13.0,0.01,6,2012
1943,2,2012-06-21,83,70,76.5,60,67.0,0.0,12.0,0.03,6,2012
1944,1,2012-06-22,87,64,75.5,52,62.0,0.0,11.0,0.0,6,2012
1945,2,2012-06-22,83,63,73.0,52,62.0,0.0,8.0,0.0,6,2012
1946,1,2012-06-23,87,62,74.5,55,64.0,0.0,10.0,0.0,6,2012
1947,2,2012-06-23,86,63,74.5,55,63.0,0.0,10.0,0.0,6,2012
1948,1,2012-06-24,94,65,79.5,57,65.0,0.0,15.0,0.0,6,2012
1949,2,2012-06-24,92,70,81.0,58,66.0,0.0,16.0,0.0,6,2012
1950,1,2012-06-25,76,60,68.0,49,58.0,0.0,3.0,0.0,6,2012
1951,2,2012-06-25,74,63,68.5,48,58.0,0.0,4.0,0.0,6,2012
1952,1,2012-06-26,83,56,69.5,50,59.0,0.0,5.0,0.0,6,2012
1953,2,2012-06-26,81,63,72.0,51,60.0,0.0,7.0,0.0,6,2012
1954,1,2012-06-27,92,57,74.5,51,63.0,0.0,10.0,0.0,6,2012
1955,2,2012-06-27,90,64,77.0,51,63.0,0.0,12.0,0.0,6,2012
1956,1,2012-06-28,100,76,88.0,69,74.0,0.0,23.0,0.04,6,2012
1957,2,2012-06-28,101,77,89.0,68,74.0,0.0,24.0,0.16,6,2012
1958,1,2012-06-29,88,69,78.5,61,67.0,0.0,14.0,0.42,6,2012
1959,2,2012-06-29,88,70,79.0,62,69.0,0.0,14.0,0.28,6,2012
1960,1,2012-06-30,92,69,80.5,67,72.0,0.0,16.0,0.0,6,2012
1961,2,2012-06-30,89,70,79.5,68,72.0,0.0,15.0,0.0,6,2012
1962,1,2012-07-01,91,68,79.5,67,71.0,0.0,15.0,0.0,7,2012
1963,2,2012-07-01,90,66,78.0,68,72.0,0.0,13.0,0.56,7,2012
